month,state,cases,deaths,cases_growth_rate,deaths_growth_rate,mortality_rate,mortality_rate_change
2021-11,Arkansas,15627896,256947.0,-0.0032650493915813428,0.02238978195129726,1.6441560655381888,0.025738870024792915
2021-11,California,150387806,2204627.0,0.004053728280336566,0.004530035061979243,1.4659612761422958,0.00047438375878394723
2021-11,Colorado,23842327,267535.0,0.08345265751268816,0.06997308419886505,1.122101043241291,-0.012441312705594787
2021-11,Connecticut,12324716,264775.0,0.0011297390065705404,-0.01893399040331989,2.148325365063179,-0.020041088210804525
2021-11,Delaware,4455388,64203.0,0.030985652150974152,0.022992351816443657,1.4410192782312112,-0.007753066512471651
2021-11,District of Columbia,1969488,35835.0,0.009516008576453405,-0.023223485158230472,1.819508420462577,-0.032430881191126915
2021-11,Florida,110150351,1821188.0,-0.018024956992260033,0.019428719845013598,1.65336558936612,0.03814116978223292
2021-11,Georgia,48458614,864905.0,-0.00897206562878572,0.04124129595207604,1.784832310721887,0.05066795782373257
2021-11,Guam,595584,7737.0,0.08317147159599303,0.12998393456988455,1.2990610896196002,0.04321796151528612
2021-11,Hawaii,2496699,29284.0,0.01191914532983751,0.10430650878648473,1.1729087086589132,0.09129915555311818
2021-11,Idaho,9019709,113064.0,0.05353201579180977,0.12048837531960443,1.2535215936567357,0.06355417635549698
2021-11,Illinois,52614537,871298.0,0.015941491295902832,-0.002858790839051717,1.6560024086119014,-0.018505280369023547
2021-11,Indiana,31835244,514092.0,0.0285395154519148,0.021716534337642646,1.6148517661746207,-0.006633659681295256
2021-11,Iowa,15188474,215929.0,0.040459656730271965,0.03122880748841883,1.4216635588275688,-0.008871895399444774
2021-11,Kansas,13541696,198677.0,0.03013544736701368,0.03133289382841653,1.4671500526965011,0.0011624165195589509
2021-11,Kentucky,23081558,313249.0,0.022520377149877868,0.07411318943199552,1.3571397563370722,0.0504565125889469
2021-11,Louisiana,22963406,440912.0,-0.014083801953318598,-0.005678461087432085,1.9200636003213114,0.008525411066923727
2021-11,Maine,3373576,37393.0,0.11633441561449787,0.10134896324222442,1.1084084069841615,-0.013423802189261314
2021-11,Maryland,17199864,331879.0,0.010748276381429056,0.0020168412280991976,1.9295443266295595,-0.008638585251501962
2021-11,Massachusetts,26481620,576140.0,0.025085378233558497,-0.012818250200044234,2.175622186255977,-0.03697606973861889
2021-11,Michigan,41138099,735350.0,0.09150356018004646,0.0325281107129618,1.787515752733251,-0.05403138534642671
2021-11,Minnesota,25599183,275284.0,0.09579412658718112,0.04071618137414279,1.0753624441842538,-0.050263041092013516
2021-11,Mississippi,15283585,306091.0,-0.00926553752887882,-0.002502778148921858,2.002743466274438,0.006826005994673201
2021-11,Missouri,26858007,421453.0,0.01137999899231068,0.08482948388275835,1.5691894041132688,0.07262303482729471
2021-11,Montana,5562917,75353.0,0.0900699669584144,0.1222763355822647,1.3545591278820086,0.029545230673325262
2021-11,Nebraska,8922656,92006.0,0.04396498750656974,0.02388159359002895,1.0311503659896784,-0.01923761252234002
2021-11,Nevada,13846550,235384.0,0.015987557398338792,0.02462934104106629,1.6999469181853961,0.008505796729298964
2021-11,New Hampshire,4424101,49150.0,0.11537263032846767,0.04299295475766063,1.1109601702131122,-0.0648928202133594
2021-11,New Jersey,36687262,845719.0,0.003913227840785627,-0.015569872947694963,2.3052115472667327,-0.019407156164666595
2021-11,New Mexico,8869444,156255.0,0.082910082671388,0.022377073314358675,1.761722606287384,-0.055898463155595324
2021-11,New York,79182161,1696017.0,0.022668353313051615,-0.013953923738007412,2.141918051466163,-0.035810511719089444
2021-11,North Carolina,45268610,554462.0,0.009559215855940995,0.026239854891400016,1.224826651403699,0.016522695027172185
2021-11,North Dakota,4676106,55909.0,0.07062459088345818,0.05212743935715758,1.1956315789248575,-0.01727697241760262
2021-11,Northern Mariana Islands,13327,90.0,0.5194390605404173,0.0843373493975903,0.6753207773692504,-0.2863568026137716
2021-11,Ohio,48455621,770282.0,0.04985798445060108,0.0654706411231758,1.5896649018284175,0.01487120820512211
2021-11,Oklahoma,19658755,326032.0,0.004578582745214055,0.07819449910214393,1.658457008086219,0.07328039600024083
2021-11,Oregon,11399398,144590.0,0.05272111843303984,0.12995365775509726,1.2684003137709554,0.07336467177272676
2021-11,Pennsylvania,49491027,975232.0,0.06213406871231708,0.034317380352644866,1.9705228586183916,-0.026189432369301602
2021-11,Puerto Rico,6605866,97650.0,-0.01695877244440558,-0.016071338606478913,1.4782316201993804,0.0009027432553703196
2021-11,Rhode Island,5543857,86955.0,0.01440867085615083,-0.019606737772566385,1.5684928381089196,-0.033532253426036274
2021-11,South Carolina,27263320,420317.0,-0.0032884550914753508,0.027813167116199633,1.5416941150234087,0.03120423593621502
2021-11,South Dakota,4816181,68725.0,0.03552228267319846,0.011018594798164028,1.4269604900646384,-0.023663119843039926
2021-11,Tennessee,38067318,497577.0,-0.002843941704774533,0.0223043591708596,1.3070976000988566,0.025220025156973636
2021-11,Texas,128452440,2192557.0,-0.004288338976754957,0.024932919475322723,1.7069017918227167,0.029347108802611155
2021-11,Utah,17272053,101373.0,0.05128255225689693,0.06608545678259325,0.5869192272626769,0.014080804911978717
2021-11,Vermont,1351942,11829.0,0.179333560719529,0.11436646255299099,0.8749635709224213,-0.055087975387472565
2021-11,Virgin Islands,221305,2519.0,0.018182403739538833,0.07145895363675026,1.1382481191116334,0.05232515284249617
2021-11,Virginia,28428334,431288.0,0.01761409597318342,0.03943353754645407,1.5171061378412116,0.021441764279418463
2021-11,Washington,22691632,271319.0,0.04976907666565866,0.05756360333812771,1.195678653699302,0.007424991691721727
2021-11,West Virginia,8520184,139850.0,0.06331969476395005,0.10356201568738843,1.6413964768835978,0.037845928295696885
2021-11,Wisconsin,27959648,291887.0,0.05925455954023229,0.02906107656075929,1.0439580641358575,-0.028504463547061265
2021-11,Wyoming,3236327,39247.0,0.0737031351551487,0.1580018883512333,1.2127019303055593,0.07851216079750345
2021-12,Alabama,26636596,505603.0,0.057043767601293816,0.056114083038983686,1.8981517007653679,-0.000879513782499064
2021-12,Alaska,4749371,27913.0,0.09161393856134725,0.15835996182097367,0.5877199317551735,0.06114434865827345
2021-12,American Samoa,322,0.0,1.3851851851851853,0.0,0.0,0.0
2021-12,Arizona,41126043,723278.0,0.12341464263440693,0.10921830932995524,1.7586860958152477,-0.012636770757377125
2021-12,Arkansas,16826185,276323.0,0.07667628451072361,0.0754085472879622,1.6422201467534085,-0.001177454394602484
2021-12,California,161865579,2348622.0,0.0763211679542688,0.06531490360954484,1.450970622975994,-0.010225817973684825
2021-12,Colorado,27050698,309293.0,0.1345661855908611,0.15608425065879228,1.1433826957071496,0.01896589669356752
2021-12,Connecticut,14150773,279497.0,0.14816219700316013,0.05560192616372395,1.9751359166032836,-0.08061602366027187
2021-12,Delaware,5092256,69235.0,0.1429433306369725,0.07837639985670442,1.359613499399873,-0.05649180414245414
2021-12,District of Columbia,2314664,37295.0,0.1752617939281682,0.04074229105622984,1.6112489760932904,-0.11445918140699807
2021-12,Florida,117512214,1925137.0,0.06683467581505931,0.05707757793264623,1.6382441743459961,-0.00914583871672403
2021-12,Georgia,51827095,924790.0,0.06951253290075532,0.06923881813609589,1.7843755278971356,-0.0002559247846464219
2021-12,Guam,630108,8350.0,0.05796663442940031,0.07922967558485206,1.325169653456233,0.020098026216979648
2021-12,Hawaii,2819029,32768.0,0.1291024668972911,0.11897281792104897,1.1623860556241175,-0.008971416920270925
2021-12,Idaho,9711078,125718.0,0.07665092077804281,0.11191891318191471,1.2945833613940698,0.032757128353529286
2021-12,Illinois,60564125,934627.0,0.1510910948432369,0.0726835135625239,1.5432023495757596,-0.06811587860593349
2021-12,Indiana,36483465,567228.0,0.14600865003579044,0.10335893186433553,1.554753639765302,-0.03721587805652504
2021-12,Iowa,17128364,236892.0,0.12772119174052632,0.09708283741414991,1.3830392674980518,-0.02716837685659612
2021-12,Kansas,15340677,213783.0,0.13284753992409803,0.07603295801728427,1.3935695276029865,-0.05015201066740227
2021-12,Kentucky,25630066,363170.0,0.1104131705494058,0.15936523340856645,1.416968649241871,0.044084548128099366
2021-12,Louisiana,24344289,462055.0,0.060134067219819176,0.0479528794861559,1.89800162165344,-0.011490233273616202
2021-12,Maine,4137038,43799.0,0.226306447520376,0.17131548685582865,1.0587043193705254,-0.04484275588352371
2021-12,Maryland,19147525,350700.0,0.11323700001348858,0.05671042759559963,1.8315683097423818,-0.05077676399293596
2021-12,Massachusetts,31160689,613746.0,0.17669119185306648,0.06527232964210095,1.9696162687545193,-0.09468827758921361
2021-12,Michigan,49517047,849556.0,0.2036785413929798,0.15530835656490116,1.715683893669992,-0.040185301278281016
2021-12,Minnesota,30107200,314766.0,0.17610003412999542,0.1434227924616034,1.0454841366849126,-0.027784406700204434
2021-12,Mississippi,16223948,320981.0,0.06152764550987211,0.04864566419790184,1.9784395265566679,-0.012135323433600242
2021-12,Missouri,30044759,491212.0,0.11865184188834266,0.16552023594564513,1.6349340662043588,0.04189721261101775
2021-12,Montana,6034341,88104.0,0.08474402907683154,0.16921688585723205,1.460043441363357,0.07787353930151708
2021-12,Nebraska,10066185,101312.0,0.12816015769295608,0.10114557746233932,1.0064587527449576,-0.023945696048919385
2021-12,Nevada,14980998,255629.0,0.08193001144689482,0.08600839479318889,1.706354943776109,0.0037695445205743194
2021-12,New Hampshire,5604766,56618.0,0.266871167724245,0.15194303153611388,1.0101759823692906,-0.0907180928227953
2021-12,New Jersey,41897297,888920.0,0.14201209673264792,0.05108197876599685,2.121664316435497,-0.07962272748844501
2021-12,New Mexico,10367901,173061.0,0.16894599030108304,0.10755495824133621,1.6691999663191226,-0.05251827934662301
2021-12,New York,91942025,1796278.0,0.16114569037841742,0.05911556311051136,1.9537072410576122,-0.08787022000198308
2021-12,North Carolina,49221762,591709.0,0.08732656028095409,0.06717683087389226,1.2021288469925153,-0.018531442294443146
2021-12,North Dakota,5222121,62165.0,0.11676702795017913,0.11189611690425516,1.1904166908426672,-0.0043616178880785395
2021-12,Northern Mariana Islands,64740,207.0,3.8578074585428075,1.2999999999999998,0.31974050046339203,-0.5265353722582639
2021-12,Ohio,56765048,861487.0,0.1714853061113384,0.11840468815316996,1.5176363455202224,-0.045310528165620645
2021-12,Oklahoma,21251071,353013.0,0.08099780479486118,0.0827556804240075,1.6611539249010085,0.0016261602210005943
2021-12,Oregon,12546412,169323.0,0.10062057663045021,0.17105608963275465,1.349573089103084,0.06399618042572208
2021-12,Pennsylvania,58014951,1087253.0,0.17223170575951063,0.11486600111563194,1.874091042496959,-0.04893717203008985
2021-12,Puerto Rico,7362918,101731.0,0.1146029907358097,0.04179211469534061,1.3816668880462881,-0.06532449369474846
2021-12,Rhode Island,6459080,92599.0,0.16508777192485313,0.06490713587487784,1.433625222167863,-0.08598548406740714
2021-12,South Carolina,29031721,447540.0,0.06486374366731562,0.06476778241184622,1.5415551837247263,-9.011599468955467e-05
2021-12,South Dakota,5361278,75001.0,0.11318033936016936,0.09132048017460903,1.3989388351061072,-0.019637302611834717
2021-12,Tennessee,40945099,570270.0,0.0755971565950615,0.1460939713853333,1.3927674225430497,0.06554202412866017
2021-12,Texas,137077105,2330370.0,0.06714286626240806,0.06285492235777679,1.700043198315284,-0.004018153557685866
2021-12,Utah,19106983,114107.0,0.10623693662820521,0.1256153019048465,0.5972005104102516,0.01751737320913027
2021-12,Vermont,1775288,13708.0,0.3131391731302082,0.1588469016823062,0.7721564050452658,-0.11749879571417132
2021-12,Virgin Islands,241503,2718.0,0.09126770746255164,0.07899960301707032,1.1254518577408976,-0.011242066783051508
2021-12,Virginia,31589889,467157.0,0.11121140619777448,0.08316716440058625,1.4788181117065653,-0.025237539536376086
2021-12,Washington,24982199,300045.0,0.10094324639144503,0.10587537179482465,1.2010351850931937,0.004479908859557735
2021-12,West Virginia,9656743,159253.0,0.1333960628080333,0.13874150875938507,1.6491378097149316,0.004716308911562717
2021-12,Wisconsin,32451436,328702.0,0.16065252323634405,0.12612757676772168,1.0129043287945716,-0.029746152080343147
2021-12,Wyoming,3515362,46172.0,0.08621965580115987,0.17644660738400386,1.3134351455127524,0.08306510667614075
2022-01,Alabama,32611081,518172.0,0.22429611501409563,0.024859425280308933,1.5889445676455802,-0.16289906280678723
2022-01,Alaska,5625273,30806.0,0.1844248427844446,0.10364346361910215,0.5476356436389842,-0.06820304357635287
2022-01,American Samoa,432,0.0,0.3416149068322982,0.0,0.0,0.0
2022-01,Arizona,50023029,781833.0,0.21633459849273606,0.08095780598884517,1.5629461382676366,-0.1112989737130291
2022-01,Arkansas,20963225,292112.0,0.2458691616667712,0.057139651784324785,1.3934497196876912,-0.1514842133422396
2022-01,California,216388666,2423843.0,0.3368417630038565,0.03202771667812021,1.1201339907516228,-0.22801056546948772
2022-01,Colorado,34419993,336744.0,0.2724253178235918,0.08875402935080978,0.9783383744441784,-0.14434740169029403
2022-01,Connecticut,19514368,296960.0,0.3790319440499823,0.062480098176366905,1.521750537860104,-0.22954642003720116
2022-01,Delaware,6874293,74717.0,0.34995039526685234,0.07917960569076343,1.0869045005791869,-0.2005783253410316
2022-01,District of Columbia,3699464,38807.0,0.5982725786550445,0.04054162756401669,1.048989799603402,-0.34895859350872527
2022-01,Florida,154189981,1965986.0,0.31211876409715167,0.021218749626650046,1.2750413400725433,-0.22170250318054519
2022-01,Georgia,64106691,956235.0,0.2369339049391057,0.03400231403886278,1.491630569420593,-0.16406017337703516
2022-01,Guam,780972,8597.0,0.23942562227427677,0.029580838323353342,1.1008077114160302,-0.1693080893114588
2022-01,Hawaii,5148405,34819.0,0.8263043764359999,0.062591552734375,0.6763065454252337,-0.4181739000111233
2022-01,Idaho,10706362,132833.0,0.10248954853415859,0.05659491878649048,1.2406922164597087,-0.0416281767103267
2022-01,Illinois,80598301,1014819.0,0.33079279193747113,0.08580107358336542,1.2591071863909389,-0.1840945636603788
2022-01,Indiana,44840409,627827.0,0.22906113769621395,0.10683358367358453,1.4001366490658014,-0.09944790399258419
2022-01,Iowa,20030197,254197.0,0.16941682229546262,0.07305016632051742,1.2690688963268808,-0.08240573774694471
2022-01,Kansas,19467771,224884.0,0.26902945678342616,0.05192648620329954,1.1551604957752997,-0.1710779599477631
2022-01,Kentucky,31305123,389862.0,0.22142186446183953,0.07349726023625291,1.2453616617318513,-0.12110852812575323
2022-01,Louisiana,31111370,472390.0,0.2779740661146439,0.022367467076430225,1.5183837934491473,-0.2000092222648311
2022-01,Maine,4973626,51150.0,0.2022190755801614,0.16783488207493313,1.028424734791076,-0.028600605499987775
2022-01,Maryland,27098285,392565.0,0.41523695621235635,0.11937553464499562,1.4486710136822312,-0.20905433557867514
2022-01,Massachusetts,44009223,653061.0,0.41233151166843585,0.06405744395890167,1.483918495902552,-0.2465951264502384
2022-01,Michigan,61852898,952152.0,0.24912331706694868,0.12076425803596225,1.5393813884031755,-0.1027593170963974
2022-01,Minnesota,35913379,344852.0,0.1928501820162618,0.09558211496794433,0.9602326754048959,-0.08154256797270731
2022-01,Mississippi,19851446,329942.0,0.22358910420570877,0.027917540290546716,1.662055247763815,-0.15991607251372342
2022-01,Missouri,37069717,523099.0,0.23381642036136818,0.0649149450746318,1.4111221836411645,-0.1368935220016505
2022-01,Montana,6702252,91515.0,0.11068499443435487,0.03871560882593306,1.3654365726624424,-0.06479729713560622
2022-01,Nebraska,12062166,109157.0,0.19828574579147906,0.07743406506632966,0.9049535547761488,-0.1008538081585254
2022-01,Nevada,17977457,268268.0,0.20001731526831534,0.049442747106157814,1.4922466509028502,-0.1254769962452501
2022-01,New Hampshire,7419376,64671.0,0.32376195545005815,0.14223391854180645,0.8716501225979112,-0.13713042300459133
2022-01,New Jersey,60002323,934795.0,0.4321287361330255,0.05160756873509431,1.5579313487579471,-0.26570318561262773
2022-01,New Mexico,12705164,190663.0,0.225432611673279,0.10170980174620503,1.5006732695461469,-0.1009625570174234
2022-01,New York,135171828,1907114.0,0.4701854565417718,0.061703143945424976,1.4108812673599413,-0.27784407115357757
2022-01,North Carolina,63378678,619584.0,0.28761497810663506,0.047109305418710834,0.9775906023158136,-0.18678384204692466
2022-01,North Dakota,6116239,65007.0,0.1712174038096781,0.04571704335236859,1.0628590543960104,-0.1071537701276365
2022-01,Northern Mariana Islands,123139,634.0,0.9020543713314797,2.0628019323671496,0.5148653148068444,0.6102599265987974
2022-01,Ohio,72614463,964078.0,0.27921080944034427,0.119085952544844,1.3276666385317757,-0.12517472156567788
2022-01,Oklahoma,25629007,365299.0,0.20601013473626817,0.03480325087178082,1.4253341926201042,-0.14196139728289014
2022-01,Oregon,16262424,182200.0,0.29618125086279656,0.07604991643190817,1.1203741828401474,-0.1698306732058953
2022-01,Pennsylvania,74713402,1197204.0,0.2878301319258203,0.10112733650769412,1.6023952436271072,-0.1449747065157816
2022-01,Puerto Rico,13217614,109648.0,0.7951597450901939,0.07782288584600572,0.8295597072209856,-0.39959500050406216
2022-01,Rhode Island,9280109,98843.0,0.4367539959251163,0.06743053380706066,1.06510602407795,-0.2570540699142102
2022-01,South Carolina,36350298,463511.0,0.2520889822549617,0.035686195647316454,1.2751229714815544,-0.17283339257399455
2022-01,South Dakota,6330982,79472.0,0.18087179959703636,0.05961253849948678,1.2552870944823409,-0.10268621973945735
2022-01,Tennessee,49385297,662084.0,0.20613451197175037,0.16100092938432664,1.3406500319315686,-0.03742002416765333
2022-01,Texas,169695425,2407510.0,0.237956002937179,0.033102039590279686,1.4187241641900483,-0.16547757986621658
2022-01,Utah,23688534,122933.0,0.23978411453027415,0.07734845364438647,0.5189557108092885,-0.13101931133182088
2022-01,Vermont,2699219,15533.0,0.5204400638093649,0.13313393638751103,0.5754627542263151,-0.25473291360889516
2022-01,Virgin Islands,403315,2877.0,0.6700206622692058,0.058498896247240584,0.7133382095880391,-0.3661761676595283
2022-01,Virginia,42032477,490538.0,0.3305674166819643,0.05004955507463227,1.1670451874630183,-0.21082574102623008
2022-01,Washington,33325239,319584.0,0.3339593924457971,0.06512023196520511,0.9589848702960541,-0.20153474086469658
2022-01,West Virginia,12004530,171592.0,0.2431241050942332,0.0774804870237924,1.4293937371975411,-0.1332478530435096
2022-01,Wisconsin,41196300,363520.0,0.2694754093470624,0.10592573212210454,0.8824093425865915,-0.12883248940527126
2022-01,Wyoming,4004880,49280.0,0.13925109277508252,0.0673135233474833,1.2304987914744012,-0.06314461305660712
2022-02,Alabama,35299657,495431.0,0.08244363319326942,-0.04388697189350255,1.4035008895412213,-0.1167087146275595
2022-02,Alaska,6454380,30601.0,0.14738964668914734,-0.0066545478153606785,0.47411215329745077,-0.13425621797182008
2022-02,American Samoa,1357,0.0,2.1412037037037037,0.0,0.0,0.0
2022-02,Arizona,54460445,762211.0,0.0887074631166378,-0.025097431292872008,1.3995680718363575,-0.10453211561875497
2022-02,Arkansas,22573689,282922.0,0.07682329412578448,-0.03146053568494278,1.2533263836495665,-0.10055858784020566
2022-02,California,246221248,2325923.0,0.1378657327643953,-0.0403986561835894,0.9446475553563923,-0.15666557469386055
2022-02,Colorado,36319955,329758.0,0.055199372062626484,-0.020745729693773307,0.9079251337178142,-0.07197227724647715
2022-02,Connecticut,20004481,288036.0,0.02511549438854499,-0.030051185344827536,1.4398573999495412,-0.05381508721246875
2022-02,Delaware,7095898,73904.0,0.03223676965762157,-0.010881057858318721,1.0415031332186568,-0.041771257121795524
2022-02,District of Columbia,3724258,36611.0,0.006702051972934386,-0.05658772901796072,0.983041454163487,-0.06286843348224036
2022-02,Florida,160377569,1899640.0,0.040129637216830494,-0.033746934108381255,1.1844798570303805,-0.07102631122298386
2022-02,Georgia,66231215,923272.0,0.03314044083167533,-0.03447165184290468,1.3940133817566234,-0.06544327373358128
2022-02,Guam,1135874,8646.0,0.45443626660110725,0.005699662673025463,0.7611759755043253,-0.30852957550126325
2022-02,Hawaii,6308570,35352.0,0.22534454845724072,0.015307734283006358,0.5603805616803809,-0.1714104122295066
2022-02,Idaho,11367421,128824.0,0.061744502941335266,-0.03018075327667069,1.133273765438968,-0.08657945104810705
2022-02,Illinois,83965317,1006690.0,0.04177527265742231,-0.008010295431993275,1.1989355080979447,-0.04778916278404244
2022-02,Indiana,46716437,622660.0,0.04183788778554631,-0.008229974180785526,1.3328499345958253,-0.048057248208502434
2022-02,Iowa,20688153,248049.0,0.03284820413898082,-0.024185966002745918,1.1989905527090794,-0.055220283012712756
2022-02,Kansas,21166081,219746.0,0.08723700314740701,-0.022847334625851534,1.0381988049653594,-0.10125146353056336
2022-02,Kentucky,34874413,376523.0,0.11401616278588023,-0.034214670832243166,1.0796540145349542,-0.13305985906652784
2022-02,Louisiana,33879868,454660.0,0.08898669521785774,-0.03753254725967947,1.3419768931803393,-0.11618070545134285
2022-02,Maine,5593311,52833.0,0.12459420953646294,0.032903225806451664,0.9445746893029907,-0.08153250563846015
2022-02,Maryland,27472422,389151.0,0.013806667100888514,-0.008696648962592146,1.4165150782846885,-0.022196851523803685
2022-02,Massachusetts,46212034,640403.0,0.05005339448960511,-0.019382569162758156,1.3857927136468393,-0.0661261265538916
2022-02,Michigan,64947230,939070.0,0.05002727600572565,-0.013739402952469781,1.4458969227786929,-0.06072859288071264
2022-02,Minnesota,38885798,335880.0,0.08276634175803954,-0.026016957999373647,0.8637600802226046,-0.10046793621307692
2022-02,Mississippi,21680609,325580.0,0.09214255727265419,-0.01322050542216513,1.501710583867824,-0.09647372679802568
2022-02,Missouri,38976736,514782.0,0.051444120817000005,-0.015899476007409707,1.3207416855018337,-0.06404866934067965
2022-02,Montana,7223931,86537.0,0.07783637499753815,-0.05439545429710979,1.1979211872317164,-0.1226826560710107
2022-02,Nebraska,12628303,107560.0,0.04693493689276029,-0.014630303141346834,0.8517375612542715,-0.05880522071106842
2022-02,Nevada,18858302,262774.0,0.048997196878290517,-0.020479520479520508,1.3934128321839367,-0.06623155673300818
2022-02,New Hampshire,8101597,64577.0,0.09195126382596053,-0.0014535108472112368,0.7970897589697438,-0.08553932557933208
2022-02,New Jersey,60092724,907092.0,0.0015066250018354044,-0.029635374600848308,1.509487238421743,-0.03109515087094561
2022-02,New Mexico,14035109,187614.0,0.10467751537878622,-0.01599156627137932,1.3367477231562648,-0.10923466800968518
2022-02,New York,136272805,1844590.0,0.008145018206012544,-0.032784615917034854,1.3536009624223997,-0.04059895489627219
2022-02,North Carolina,70865339,610486.0,0.118125862454878,-0.014684046069620926,0.8614733360691326,-0.11877903282990954
2022-02,North Dakota,6556322,61699.0,0.07195320522955373,-0.05088682757241525,0.9410611620356658,-0.11459458510193388
2022-02,Northern Mariana Islands,213285,698.0,0.7320670136999652,0.10094637223974767,0.32726164521649437,-0.36437426292880293
2022-02,Ohio,73656604,984484.0,0.014351700156482572,0.0211663371635904,1.3365861939548558,0.006718219140419146
2022-02,Oklahoma,28180546,351679.0,0.09955668590671496,-0.03728452582678843,1.2479495606650062,-0.12445125702697324
2022-02,Oregon,18899893,178750.0,0.1621817879056653,-0.018935236004390732,0.9457725501408923,-0.15584224928910817
2022-02,Pennsylvania,76272109,1183735.0,0.020862481941325672,-0.011250380052188258,1.551989338592958,-0.031456599259526485
2022-02,Puerto Rico,14050613,112619.0,0.06302188882199156,0.02709579746096602,0.8015237484656363,-0.03379619153547053
2022-02,Rhode Island,9855905,94675.0,0.06204625398257724,-0.042167882399360646,0.9605916453131396,-0.09812579818547862
2022-02,South Carolina,40189739,455346.0,0.10562337068048255,-0.017615547419586597,1.132990687000978,-0.11146555089932553
2022-02,South Dakota,6525955,76729.0,0.030796644185688837,-0.03451530098651101,1.1757512885087318,-0.06336064978538503
2022-02,Tennessee,53610550,652404.0,0.08555690168270114,-0.014620501326115698,1.2169321150407895,-0.09228203777575728
2022-02,Texas,180810037,2314996.0,0.06549741691621924,-0.03842725471545294,1.2803470639188024,-0.09753629617653381
2022-02,Utah,25519954,120189.0,0.07731250908139775,-0.022321101738345228,0.47096088025863997,-0.09248348086545322
2022-02,Vermont,3061315,16021.0,0.1341484333060785,0.03141698319706432,0.5233371933303173,-0.09058025130762537
2022-02,Virgin Islands,424619,2956.0,0.0528222357214585,0.027459158846020237,0.6961534928959844,-0.024090559654695975
2022-02,Virginia,44970834,493680.0,0.06990682466798237,0.006405212236360924,1.097778173293384,-0.059352469736163704
2022-02,Washington,39122774,320990.0,0.17396829472100706,0.0043994693101030435,0.8204684054356678,-0.14444071971398675
2022-02,West Virginia,13292514,169624.0,0.107291497459709,-0.01146906615693044,1.2760866755528713,-0.10725320648545911
2022-02,Wisconsin,43527655,361757.0,0.05659136864232961,-0.004849801936619769,0.831096919877719,-0.05815036200598378
2022-02,Wyoming,4272079,47068.0,0.06671835360859757,-0.04488636363636367,1.1017586519350415,-0.10462435268636183
2022-03,Alabama,39968914,585823.0,0.13227485468201583,0.1824512394258737,1.4656965660863341,0.044314668418516945
2022-03,Alaska,7511494,36216.0,0.16378242371846707,0.183490735596876,0.4821411026887594,0.01693470486986537
2022-03,American Samoa,37299,0.0,26.486366985998526,0.0,0.0,0.0
2022-03,Arizona,61694415,880800.0,0.1328297996830543,0.15558552684230476,1.427681906052598,0.020087507554636286
2022-03,Arkansas,25662056,339972.0,0.13681268489168952,0.20164568326252463,1.3248042167782659,0.057030502238820446
2022-03,California,280502182,2717982.0,0.13922817091723938,0.16856061013197765,0.9689700025221194,0.02574764209975733
2022-03,Colorado,41393860,375573.0,0.13970020061974187,0.13893521916071783,0.9073157226699805,-0.0006712128844129639
2022-03,Connecticut,22648314,330582.0,0.1321620390951408,0.14771070282881316,1.4596318295481068,0.013733602785427568
2022-03,Delaware,8006332,86695.0,0.12830426818423835,0.17307588222559,1.082830439706972,0.03968044374537527
2022-03,District of Columbia,4200173,41109.0,0.12778787076512965,0.1228592499522001,0.9787453992966479,-0.0043701665363591324
2022-03,Florida,180719030,2235314.0,0.126834825635747,0.17670400707502476,1.2369001759250258,0.04425598171510381
2022-03,Georgia,74698498,1082866.0,0.1278442951710912,0.17285696956043295,1.4496489608131076,0.039910362256621035
2022-03,Guam,1466796,10495.0,0.2913368912396974,0.21385611843627106,0.7155050872786672,-0.06000043313952241
2022-03,Hawaii,7206989,42112.0,0.14241246431441668,0.19121973297126038,0.5843216910695993,0.04272298331945623
2022-03,Idaho,13609899,149746.0,0.19727236283410288,0.1624076259082159,1.1002726765275774,-0.029120138414752472
2022-03,Illinois,94729153,1158517.0,0.12819383508073945,0.1508180273967159,1.2229783158728338,0.020053462102421094
2022-03,Indiana,52427511,719115.0,0.12224977688259919,0.1549079754601228,1.3716367347669813,0.02910065054166644
2022-03,Iowa,23464340,288263.0,0.13419211468515346,0.1621211937963869,1.2285152704060716,0.024624645815834123
2022-03,Kansas,23861344,251741.0,0.12733878321641123,0.14559991990752952,1.0550160125096055,0.016198446255009102
2022-03,Kentucky,40545604,446695.0,0.16261753280263092,0.18636842902027229,1.1017100645485511,0.020428813042572047
2022-03,Louisiana,38135168,524823.0,0.1255996629030549,0.15431971143271905,1.3762178784685044,0.025515331495028715
2022-03,Maine,7212520,66900.0,0.28949025005046214,0.2662540457668503,0.9275537537504229,-0.018019682027609396
2022-03,Maryland,31238432,442080.0,0.1370832902901682,0.1360114711256042,1.4151798656219365,-0.0009426039180385759
2022-03,Massachusetts,52217937,668198.0,0.12996404789280636,0.043402357577962736,1.2796330885304794,-0.07660570305424053
2022-03,Michigan,73455261,1091385.0,0.1309991357599085,0.16219770624128116,1.4857819373890728,0.02758496403307209
2022-03,Minnesota,44122961,387267.0,0.13468061012917887,0.15299214005001782,0.8776994816825643,0.01613804779721617
2022-03,Mississippi,24578964,380737.0,0.13368420601100284,0.1694115117636219,1.5490359967979122,0.03151433667610992
2022-03,Missouri,44064561,611618.0,0.13053491703358633,0.1881106954011602,1.3880042966954782,0.05092790810800163
